tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,candidates,tie_split_at_cutoff,tie_group_sizes,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
typical,3,209,42,greedy_betweenness,,643.556,644.473,641.948,642.9745,0.002498617058966257,0.002325155592243444,0.00017346146672281293,42,{0: 42},topk,0.7,209.0,"(1, 0)","[34, 7, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,42,greedy_spectral,,643.556,644.473,642.096,643.0265,0.0022686448420962124,0.0022444695122990632,2.4175329797149203e-05,42,{0: 42},topk,0.7,209.0,"(1, 0)","[16, 7, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,42,alns,7.0,643.556,644.473,618.2,619.748,0.0393998346686224,0.038364679358173115,0.0010351553104492872,42,"{1: 24, 2: 9, 3: 9}",max_iter,60.17,,,,300.0,301.0,"{0: 6.589083475964045, 1: 7.386509953181847, 2: 6.703610901237593, 3: 7.055139411871103}","{'random': 7.301916046570627, 'probability': 7.622817178676763, 'degree': 6.009250291466145, 'bridge': 6.865117838790214, 'betweenness': 6.438496335222108, 'spectral': 6.930291469565201}","{'random': 6.575495245701283, 'worst': 7.771831630763317, 'related': 6.47721002074034}","{'random': 1, 'probability': 4, 'degree': 0, 'bridge': 0, 'betweenness': 1, 'spectral': 0}","{3: 3, 1: 3}","{0: 0, 1: 3, 2: 0, 3: 3}","{0: 55, 1: 84, 2: 69, 3: 92}","{'random': 0, 'probability': 0, 'degree': 0, 'bridge': 1, 'betweenness': 0, 'spectral': 0}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 209, 1: 4651, 2: 13982, 3: 3379}","(4, 16)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
typical,3,209,73,greedy_random,7.0,643.556,644.473,636.178,638.1285,0.011464425784236454,0.009844477580907118,0.0016199482033293355,73,{0: 73},topk,0.72,209.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,73,greedy_probability,,643.556,644.473,509.77,477.58,0.2078855608525133,0.2589604219261319,-0.05107486107361858,73,{0: 73},topk,0.56,209.0,"(29, 7)","[73, 56, 36, 23, 17, 3, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,73,greedy_degree,,643.556,644.473,637.938,630.824,0.008729621043079505,0.021178544330018534,-0.012448923286939029,73,{0: 73},topk,0.72,209.0,"(3, 1)","[18, 16, 16, 13, 11, 10, 9, 9, 8, 7, 6, 5, 5, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,73,greedy_bridge,,643.556,644.473,641.054,641.7005,0.0038877735581674955,0.004301964550880943,-0.00041419099271344795,73,{0: 73},topk,0.73,209.0,"(35, 136)","[171, 38]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,73,greedy_betweenness,,643.556,644.473,638.446,640.3165,0.007940256947336355,0.00644945560170862,0.0014908013456277347,73,{0: 73},topk,0.72,209.0,"(1, 0)","[34, 7, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,73,greedy_spectral,,643.556,644.473,634.868,633.8525,0.013499990676801965,0.01647935600094963,-0.0029793653241476648,73,{0: 73},topk,0.69,209.0,"(1, 0)","[16, 7, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,73,alns,7.0,643.556,644.473,609.996,613.966,0.05214775404160643,0.04733635078583576,0.004811403255770674,73,"{0: 33, 1: 12, 2: 18, 3: 10}",max_iter,63.91,,,,300.0,301.0,"{0: 7.720602001803338, 1: 6.643883893690458, 2: 8.183609957159579, 3: 7.558099752169723}","{'random': 7.368909917617262, 'probability': 9.321535008136802, 'degree': 6.996885151379684, 'bridge': 8.127302221846307, 'betweenness': 5.9497095904119, 'spectral': 5.936951305635072}","{'random': 7.112292677961933, 'worst': 8.122965830539483, 'related': 6.5525708651960075}","{'random': 1, 'probability': 8, 'degree': 1, 'bridge': 3, 'betweenness': 1, 'spectral': 1}","{0: 8, 1: 3, 2: 2, 3: 2}","{0: 8, 1: 3, 2: 2, 3: 2}","{0: 89, 1: 76, 2: 64, 3: 71}","{'random': 0, 'probability': 0, 'degree': 0, 'bridge': 1, 'betweenness': 0, 'spectral': 0}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 209, 1: 4651, 2: 13982, 3: 3379}","(7, 29)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
typical,3,209,104,greedy_random,7.0,643.556,644.473,633.88,635.8985,0.015035210611042515,0.013304669086214527,0.0017305415248279887,104,{0: 104},topk,0.69,209.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,104,greedy_probability,,643.556,644.473,291.512,269.79,0.5470293183499183,0.5813788940731419,-0.03434957572322361,104,{0: 104},topk,0.31,209.0,"(24, 32)","[73, 56, 36, 23, 17, 3, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,104,greedy_degree,,643.556,644.473,523.076,528.66,0.18720981546283466,0.1797018649346055,0.007507950528229168,104,{0: 104},topk,0.58,209.0,"(1, 8)","[18, 16, 16, 13, 11, 10, 9, 9, 8, 7, 6, 5, 5, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,104,greedy_bridge,,643.556,644.473,632.23,628.231,0.01759909005587712,0.025201986739552984,-0.007602896683675864,104,{0: 104},topk,0.69,209.0,"(66, 105)","[171, 38]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,104,greedy_betweenness,,643.556,644.473,497.336,517.627,0.22720633480225505,0.19682127878126776,0.03038505602098729,104,{0: 104},topk,0.56,209.0,"(1, 0)","[34, 7, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,104,greedy_spectral,,643.556,644.473,599.312,599.6375,0.06874926191349318,0.06956924494897365,-0.000819983035480476,104,{0: 104},topk,0.66,209.0,"(1, 0)","[16, 7, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,3,209,104,alns,7.0,643.556,644.473,279.66,290.267,0.5654457420954819,0.5496056467842718,0.01584009531121011,104,"{0: 103, 1: 1}",max_iter,63.49,,,,300.0,301.0,"{0: 3.342137671344286, 1: 1.0054491498723608, 2: 1.0269137946449165, 3: 0.9037745167392004}","{'random': 0.9873736595375764, 'probability': 2.8404471094823576, 'degree': 3.7012679830142705, 'bridge': 0.9461389472113503, 'betweenness': 1.1426192482077004, 'spectral': 3.0979423147927556}","{'random': 1.462832755402545, 'worst': 2.8447659924126616, 'related': 1.5728926866542339}","{'random': 1, 'probability': 9, 'degree': 7, 'bridge': 1, 'betweenness': 0, 'spectral': 3}","{1: 2, 0: 17, 2: 2}","{0: 17, 1: 2, 2: 2, 3: 0}","{0: 132, 1: 55, 2: 64, 3: 49}","{'random': 0, 'probability': 0, 'degree': 0, 'bridge': 0, 'betweenness': 0, 'spectral': 0}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 209, 1: 4651, 2: 13982, 3: 3379}","(10, 41)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
typical,13,92,18,greedy_random,7.0,643.556,644.473,643.124,644.0255,0.0006712702546476379,0.0006943657841368411,-2.3095529489203237e-05,18,{0: 18},topk,0.7,92.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,18,greedy_probability,,643.556,644.473,474.028,444.9745,0.26342385122662204,0.3095529215343389,-0.046129070307716846,18,{0: 18},topk,0.49,92.0,"(5, 7)","[53, 14, 12, 7, 2, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,18,greedy_degree,,643.556,644.473,643.552,644.452,6.215465320869029e-06,3.2584763054455124e-05,-2.6369297733586095e-05,18,{0: 18},topk,0.7,92.0,"(2, 0)","[9, 8, 7, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,18,greedy_bridge,,643.556,644.473,643.212,644.078,0.0005345300175898515,0.0006129038765005923,-7.837385891074078e-05,18,{0: 18},topk,0.71,92.0,"(18, 3)","[71, 21]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,18,greedy_betweenness,,643.556,644.473,642.968,643.9325,0.0009136734021594206,0.0008386697348065075,7.500366735291308e-05,18,{0: 18},topk,0.71,92.0,"(1, 0)","[16, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,18,greedy_spectral,,643.556,644.473,642.922,643.9175,0.0009851512533486373,0.000861944565559658,0.00012320668778897925,18,{0: 18},topk,0.7,92.0,"(1, 0)","[7, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,18,alns,7.0,643.556,644.473,608.884,606.992,0.05387565340079192,0.058157595430685216,-0.004281942029893293,18,"{0: 12, 1: 6}",max_iter,57.21,,,,300.0,301.0,"{0: 7.935813963250458, 1: 7.0174569434926095, 2: 5.3800925876285435, 3: 5.394627111951964}","{'random': 5.621261579976283, 'probability': 8.012468476112899, 'degree': 4.559801214213007, 'bridge': 6.059828872134081, 'betweenness': 6.138531398948541, 'spectral': 4.309357169968914}","{'random': 6.718637168863447, 'worst': 5.924414141573663, 'related': 6.731603219452171}","{'random': 1, 'probability': 8, 'degree': 0, 'bridge': 3, 'betweenness': 1, 'spectral': 2}","{0: 5, 1: 6, 2: 2, 3: 2}","{0: 5, 1: 6, 2: 2, 3: 2}","{0: 80, 1: 81, 2: 68, 3: 71}","{'random': 1, 'probability': 2, 'degree': 6, 'bridge': 1, 'betweenness': 5, 'spectral': 11}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(1, 7)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
typical,13,92,32,greedy_random,7.0,643.556,644.473,642.118,643.1105,0.002234459782831655,0.0021141304600812427,0.00012032932275041208,32,{0: 32},topk,0.71,92.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,32,greedy_probability,,643.556,644.473,172.886,173.213,0.7313582656365569,0.7312331160498577,0.0001251495866991803,32,{0: 32},topk,0.19,92.0,"(7, 7)","[53, 14, 12, 7, 2, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,32,greedy_degree,,643.556,644.473,597.126,605.1595,0.07214601371131657,0.06100100392103314,0.011145009790283433,32,{0: 32},topk,0.69,92.0,"(1, 0)","[9, 8, 7, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,32,greedy_bridge,,643.556,644.473,643.16,644.0135,0.0006153310667603717,0.0007129856487392283,-9.765458197885657e-05,32,{0: 32},topk,0.71,92.0,"(11, 60)","[71, 21]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,32,greedy_betweenness,,643.556,644.473,595.794,603.5045,0.07421576366314675,0.06356899358080159,0.010646770082345158,32,{0: 32},topk,0.66,92.0,"(1, 0)","[16, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,32,greedy_spectral,,643.556,644.473,598.326,606.108,0.07028137411507318,0.0595292587897398,0.010752115325333378,32,{0: 32},topk,0.66,92.0,"(1, 0)","[7, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,32,alns,7.0,643.556,644.473,215.464,208.154,0.6651977450291816,0.6770167252933792,-0.011818980264197587,32,{0: 32},max_iter,50.9,,,,300.0,301.0,"{0: 3.8510674750833447, 1: 1.3893127313628513, 2: 1.3993902854498272, 3: 1.4444983263578044}","{'random': 1.5165210866645347, 'probability': 5.199749389846993, 'degree': 1.751969690126461, 'bridge': 1.4973854129871487, 'betweenness': 2.180811105418201, 'spectral': 2.194390878888781}","{'random': 2.1843064750334493, 'worst': 2.994958854655173, 'related': 1.9552334779039382}","{'random': 1, 'probability': 9, 'degree': 1, 'bridge': 0, 'betweenness': 2, 'spectral': 1}",{0: 14},"{0: 14, 1: 0, 2: 0, 3: 0}","{0: 123, 1: 50, 2: 68, 3: 59}","{'random': 0, 'probability': 0, 'degree': 1, 'bridge': 0, 'betweenness': 1, 'spectral': 0}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(3, 12)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
typical,13,92,46,greedy_random,7.0,643.556,644.473,641.87,642.8355,0.002619818632721982,0.002540835690556409,7.8982942165573e-05,46,{0: 46},topk,0.7,92.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,46,greedy_probability,,643.556,644.473,76.686,85.3235,0.8808402066020673,0.8676073318820183,0.01323287472004897,46,{0: 46},topk,0.1,92.0,"(7, 46)","[53, 14, 12, 7, 2, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,46,greedy_degree,,643.556,644.473,469.882,460.8615,0.26986618103164295,0.2849017724559446,-0.015035591424301664,46,{0: 46},topk,0.51,92.0,"(2, 2)","[9, 8, 7, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,46,greedy_bridge,,643.556,644.473,594.232,607.314,0.07664290287092357,0.05765796239718346,0.01898494047374011,46,{0: 46},topk,0.66,92.0,"(25, 46)","[71, 21]",,,,,,,,,,,,,,,,,,,,,
typical,13,92,46,greedy_betweenness,,643.556,644.473,582.504,594.159,0.09486664719154203,0.07806998896773021,0.016796658223811822,46,{0: 46},topk,0.65,92.0,"(1, 0)","[16, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
